,2HRW-USG-A1,2SRW-USG-A1,JCI-WHT-SHHAI,JCI-WHT-GZHOU,BRSB-APW1-CY1,ALBN-AGP1-CY1,ALBN-ASW1-CY1,ALBN-AUH2-CY1,W-FOBROUEN-P1,W-RENLPL-P1,W-FOBBLTNC-E14,W-NGP-308,KTS-W11UABS-FOB,KTS-W12UABS-FOB,KTS-W11RUBS-FOB,KTS-W12RUBS-FOB
2020-12-23,280.3310544686732,280.3310544686732,280.3310544686732,280.3310544686732,280.81476975390086,280.81476975390086,280.81476975390086,280.81476975390086,280.3310544686732,280.3310544686732,280.3310544686732,278.59330698513014,278.59330698513014,278.59330698513014,278.59330698513014,278.59330698513014
2020-12-24,280.81476975390086,280.81476975390086,280.81476975390086,280.81476975390086,281.2826493272058,281.2826493272058,281.2826493272058,281.2826493272058,280.81476975390086,280.81476975390086,280.81476975390086,279.24310187347186,279.24310187347186,279.24310187347186,279.24310187347186,279.24310187347186
2020-12-25,281.2826493272058,281.2826493272058,281.2826493272058,281.2826493272058,281.77159307036135,281.77159307036135,281.77159307036135,281.77159307036135,281.2826493272058,281.2826493272058,281.2826493272058,279.83566138419195,279.83566138419195,279.83566138419195,279.83566138419195,279.83566138419195
2020-12-26,281.77159307036135,281.77159307036135,281.77159307036135,281.77159307036135,282.0085728350551,282.0085728350551,282.0085728350551,282.0085728350551,281.77159307036135,281.77159307036135,281.77159307036135,280.3310544686732,280.3310544686732,280.3310544686732,280.3310544686732,280.3310544686732
2020-12-27,282.0085728350551,282.0085728350551,282.0085728350551,282.0085728350551,282.59115087751667,282.59115087751667,282.59115087751667,282.59115087751667,282.0085728350551,282.0085728350551,282.0085728350551,280.81476975390086,280.81476975390086,280.81476975390086,280.81476975390086,280.81476975390086
2020-12-28,282.59115087751667,282.59115087751667,282.59115087751667,282.59115087751667,283.1400851106823,283.1400851106823,283.1400851106823,283.1400851106823,282.59115087751667,282.59115087751667,282.59115087751667,281.2826493272058,281.2826493272058,281.2826493272058,281.2826493272058,281.2826493272058
2020-12-29,283.1400851106823,283.1400851106823,283.1400851106823,283.1400851106823,283.6168435856413,283.6168435856413,283.6168435856413,283.6168435856413,283.1400851106823,283.1400851106823,283.1400851106823,281.77159307036135,281.77159307036135,281.77159307036135,281.77159307036135,281.77159307036135
2020-12-30,283.6168435856413,283.6168435856413,283.6168435856413,283.6168435856413,284.1076752891778,284.1076752891778,284.1076752891778,284.1076752891778,283.6168435856413,283.6168435856413,283.6168435856413,282.0085728350551,282.0085728350551,282.0085728350551,282.0085728350551,282.0085728350551
2020-12-31,284.1076752891778,284.1076752891778,284.1076752891778,284.1076752891778,284.6085067900251,284.6085067900251,284.6085067900251,284.6085067900251,284.1076752891778,284.1076752891778,284.1076752891778,282.59115087751667,282.59115087751667,282.59115087751667,282.59115087751667,282.59115087751667
2021-01-01,284.6085067900251,284.6085067900251,284.6085067900251,284.6085067900251,285.1556273812313,285.1556273812313,285.1556273812313,285.1556273812313,284.6085067900251,284.6085067900251,284.6085067900251,283.1400851106823,283.1400851106823,283.1400851106823,283.1400851106823,283.1400851106823
2021-01-02,285.1556273812313,285.1556273812313,285.1556273812313,285.1556273812313,285.4747028424914,285.4747028424914,285.4747028424914,285.4747028424914,285.1556273812313,285.1556273812313,285.1556273812313,283.6168435856413,283.6168435856413,283.6168435856413,283.6168435856413,283.6168435856413
2021-01-03,285.4747028424914,285.4747028424914,285.4747028424914,285.4747028424914,286.1613125293495,286.1613125293495,286.1613125293495,286.1613125293495,285.4747028424914,285.4747028424914,285.4747028424914,284.1076752891778,284.1076752891778,284.1076752891778,284.1076752891778,284.1076752891778
2021-01-04,286.1613125293495,286.1613125293495,286.1613125293495,286.1613125293495,286.833592081147,286.833592081147,286.833592081147,286.833592081147,286.1613125293495,286.1613125293495,286.1613125293495,284.6085067900251,284.6085067900251,284.6085067900251,284.6085067900251,284.6085067900251
2021-01-05,286.833592081147,286.833592081147,286.833592081147,286.833592081147,287.4498033408757,287.4498033408757,287.4498033408757,287.4498033408757,286.833592081147,286.833592081147,286.833592081147,285.1556273812313,285.1556273812313,285.1556273812313,285.1556273812313,285.1556273812313
2021-01-06,287.4498033408757,287.4498033408757,287.4498033408757,287.4498033408757,288.0924772235758,288.0924772235758,288.0924772235758,288.0924772235758,287.4498033408757,287.4498033408757,287.4498033408757,285.4747028424914,285.4747028424914,285.4747028424914,285.4747028424914,285.4747028424914
2021-01-07,288.0924772235758,288.0924772235758,288.0924772235758,288.0924772235758,288.753397220374,288.753397220374,288.753397220374,288.753397220374,288.0924772235758,288.0924772235758,288.0924772235758,286.1613125293495,286.1613125293495,286.1613125293495,286.1613125293495,286.1613125293495
2021-01-08,288.753397220374,288.753397220374,288.753397220374,288.753397220374,289.46438389613627,289.46438389613627,289.46438389613627,289.46438389613627,288.753397220374,288.753397220374,288.753397220374,286.833592081147,286.833592081147,286.833592081147,286.833592081147,286.833592081147
2021-01-09,289.46438389613627,289.46438389613627,289.46438389613627,289.46438389613627,289.9464178363244,289.9464178363244,289.9464178363244,289.9464178363244,289.46438389613627,289.46438389613627,289.46438389613627,287.4498033408757,287.4498033408757,287.4498033408757,287.4498033408757,287.4498033408757
2021-01-10,289.9464178363244,289.9464178363244,289.9464178363244,289.9464178363244,290.79029277922945,290.79029277922945,290.79029277922945,290.79029277922945,289.9464178363244,289.9464178363244,289.9464178363244,288.0924772235758,288.0924772235758,288.0924772235758,288.0924772235758,288.0924772235758
2021-01-11,290.79029277922945,290.79029277922945,290.79029277922945,290.79029277922945,291.609378038372,291.609378038372,291.609378038372,291.609378038372,290.79029277922945,290.79029277922945,290.79029277922945,288.753397220374,288.753397220374,288.753397220374,288.753397220374,288.753397220374
2021-01-12,291.609378038372,291.609378038372,291.609378038372,291.609378038372,292.35730849755373,292.35730849755373,292.35730849755373,292.35730849755373,291.609378038372,291.609378038372,291.609378038372,289.46438389613627,289.46438389613627,289.46438389613627,289.46438389613627,289.46438389613627
2021-01-13,292.35730849755373,292.35730849755373,292.35730849755373,292.35730849755373,293.11224457752934,293.11224457752934,293.11224457752934,293.11224457752934,292.35730849755373,292.35730849755373,292.35730849755373,289.9464178363244,289.9464178363244,289.9464178363244,289.9464178363244,289.9464178363244
2021-01-14,293.11224457752934,293.11224457752934,293.11224457752934,293.11224457752934,293.8619665950244,293.8619665950244,293.8619665950244,293.8619665950244,293.11224457752934,293.11224457752934,293.11224457752934,290.79029277922945,290.79029277922945,290.79029277922945,290.79029277922945,290.79029277922945
2021-01-15,293.8619665950244,293.8619665950244,293.8619665950244,293.8619665950244,294.6347607729029,294.6347607729029,294.6347607729029,294.6347607729029,293.8619665950244,293.8619665950244,293.8619665950244,291.609378038372,291.609378038372,291.609378038372,291.609378038372,291.609378038372
2021-01-16,294.6347607729029,294.6347607729029,294.6347607729029,294.6347607729029,295.1486315167907,295.1486315167907,295.1486315167907,295.1486315167907,294.6347607729029,294.6347607729029,294.6347607729029,292.35730849755373,292.35730849755373,292.35730849755373,292.35730849755373,292.35730849755373
2021-01-17,295.1486315167907,295.1486315167907,295.1486315167907,295.1486315167907,295.9920291969948,295.9920291969948,295.9920291969948,295.9920291969948,295.1486315167907,295.1486315167907,295.1486315167907,293.11224457752934,293.11224457752934,293.11224457752934,293.11224457752934,293.11224457752934
2021-01-18,295.9920291969948,295.9920291969948,295.9920291969948,295.9920291969948,296.7766704602814,296.7766704602814,296.7766704602814,296.7766704602814,295.9920291969948,295.9920291969948,295.9920291969948,293.8619665950244,293.8619665950244,293.8619665950244,293.8619665950244,293.8619665950244
2021-01-19,296.7766704602814,296.7766704602814,296.7766704602814,296.7766704602814,297.455267752852,297.455267752852,297.455267752852,297.455267752852,296.7766704602814,296.7766704602814,296.7766704602814,294.6347607729029,294.6347607729029,294.6347607729029,294.6347607729029,294.6347607729029
2021-01-20,297.455267752852,297.455267752852,297.455267752852,297.455267752852,298.1058093792452,298.1058093792452,298.1058093792452,298.1058093792452,297.455267752852,297.455267752852,297.455267752852,295.1486315167907,295.1486315167907,295.1486315167907,295.1486315167907,295.1486315167907
2021-01-21,298.1058093792452,298.1058093792452,298.1058093792452,298.1058093792452,298.71665400294535,298.71665400294535,298.71665400294535,298.71665400294535,298.1058093792452,298.1058093792452,298.1058093792452,295.9920291969948,295.9920291969948,295.9920291969948,295.9920291969948,295.9920291969948
2021-01-22,298.71665400294535,298.71665400294535,298.71665400294535,298.71665400294535,299.3173969076145,299.3173969076145,299.3173969076145,299.3173969076145,298.71665400294535,298.71665400294535,298.71665400294535,296.7766704602814,296.7766704602814,296.7766704602814,296.7766704602814,296.7766704602814
2021-01-23,299.3173969076145,299.3173969076145,299.3173969076145,299.3173969076145,299.6280432681,299.6280432681,299.6280432681,299.6280432681,299.3173969076145,299.3173969076145,299.3173969076145,297.455267752852,297.455267752852,297.455267752852,297.455267752852,297.455267752852
2021-01-24,299.6280432681,299.6280432681,299.6280432681,299.6280432681,300.2396788593835,300.2396788593835,300.2396788593835,300.2396788593835,299.6280432681,299.6280432681,299.6280432681,298.1058093792452,298.1058093792452,298.1058093792452,298.1058093792452,298.1058093792452
2021-01-25,300.2396788593835,300.2396788593835,300.2396788593835,300.2396788593835,300.76721693798356,300.76721693798356,300.76721693798356,300.76721693798356,300.2396788593835,300.2396788593835,300.2396788593835,298.71665400294535,298.71665400294535,298.71665400294535,298.71665400294535,298.71665400294535
2021-01-26,300.76721693798356,300.76721693798356,300.76721693798356,300.76721693798356,301.1670401572337,301.1670401572337,301.1670401572337,301.1670401572337,300.76721693798356,300.76721693798356,300.76721693798356,299.3173969076145,299.3173969076145,299.3173969076145,299.3173969076145,299.3173969076145
2021-01-27,301.1670401572337,301.1670401572337,301.1670401572337,301.1670401572337,301.52118142712544,301.52118142712544,301.52118142712544,301.52118142712544,301.1670401572337,301.1670401572337,301.1670401572337,299.6280432681,299.6280432681,299.6280432681,299.6280432681,299.6280432681
2021-01-28,301.52118142712544,301.52118142712544,301.52118142712544,301.52118142712544,301.82231053960857,301.82231053960857,301.82231053960857,301.82231053960857,301.52118142712544,301.52118142712544,301.52118142712544,300.2396788593835,300.2396788593835,300.2396788593835,300.2396788593835,300.2396788593835
2021-01-29,301.82231053960857,301.82231053960857,301.82231053960857,301.82231053960857,302.104487036203,302.104487036203,302.104487036203,302.104487036203,301.82231053960857,301.82231053960857,301.82231053960857,300.76721693798356,300.76721693798356,300.76721693798356,300.76721693798356,300.76721693798356
2021-01-30,302.104487036203,302.104487036203,302.104487036203,302.104487036203,302.09221787398286,302.09221787398286,302.09221787398286,302.09221787398286,302.104487036203,302.104487036203,302.104487036203,301.1670401572337,301.1670401572337,301.1670401572337,301.1670401572337,301.1670401572337
2021-01-31,302.09221787398286,302.09221787398286,302.09221787398286,302.09221787398286,302.38101367587166,302.38101367587166,302.38101367587166,302.38101367587166,302.09221787398286,302.09221787398286,302.09221787398286,301.52118142712544,301.52118142712544,301.52118142712544,301.52118142712544,301.52118142712544
2021-02-01,302.38101367587166,302.38101367587166,302.38101367587166,302.38101367587166,302.59002560835677,302.59002560835677,302.59002560835677,302.59002560835677,302.38101367587166,302.38101367587166,302.38101367587166,301.82231053960857,301.82231053960857,301.82231053960857,301.82231053960857,301.82231053960857
2021-02-02,302.59002560835677,302.59002560835677,302.59002560835677,302.59002560835677,302.67958490926816,302.67958490926816,302.67958490926816,302.67958490926816,302.59002560835677,302.59002560835677,302.59002560835677,302.104487036203,302.104487036203,302.104487036203,302.104487036203,302.104487036203
2021-02-03,302.67958490926816,302.67958490926816,302.67958490926816,302.67958490926816,302.73529189587583,302.73529189587583,302.73529189587583,302.73529189587583,302.67958490926816,302.67958490926816,302.67958490926816,302.09221787398286,302.09221787398286,302.09221787398286,302.09221787398286,302.09221787398286
2021-02-04,302.73529189587583,302.73529189587583,302.73529189587583,302.73529189587583,302.7529238653736,302.7529238653736,302.7529238653736,302.7529238653736,302.73529189587583,302.73529189587583,302.73529189587583,302.38101367587166,302.38101367587166,302.38101367587166,302.38101367587166,302.38101367587166
2021-02-05,302.7529238653736,302.7529238653736,302.7529238653736,302.7529238653736,302.76912455015,302.76912455015,302.76912455015,302.76912455015,302.7529238653736,302.7529238653736,302.7529238653736,302.59002560835677,302.59002560835677,302.59002560835677,302.59002560835677,302.59002560835677
2021-02-06,302.76912455015,302.76912455015,302.76912455015,302.76912455015,302.51041539896016,302.51041539896016,302.51041539896016,302.51041539896016,302.76912455015,302.76912455015,302.76912455015,302.67958490926816,302.67958490926816,302.67958490926816,302.67958490926816,302.67958490926816
2021-02-07,302.51041539896016,302.51041539896016,302.51041539896016,302.51041539896016,302.5737236634602,302.5737236634602,302.5737236634602,302.5737236634602,302.51041539896016,302.51041539896016,302.51041539896016,302.73529189587583,302.73529189587583,302.73529189587583,302.73529189587583,302.73529189587583
2021-02-08,302.5737236634602,302.5737236634602,302.5737236634602,302.5737236634602,302.57900997001946,302.57900997001946,302.57900997001946,302.57900997001946,302.5737236634602,302.5737236634602,302.5737236634602,302.7529238653736,302.7529238653736,302.7529238653736,302.7529238653736,302.7529238653736
2021-02-09,302.57900997001946,302.57900997001946,302.57900997001946,302.57900997001946,302.4868174608854,302.4868174608854,302.4868174608854,302.4868174608854,302.57900997001946,302.57900997001946,302.57900997001946,302.76912455015,302.76912455015,302.76912455015,302.76912455015,302.76912455015
2021-02-10,302.4868174608854,302.4868174608854,302.4868174608854,302.4868174608854,302.3823888197605,302.3823888197605,302.3823888197605,302.3823888197605,302.4868174608854,302.4868174608854,302.4868174608854,302.51041539896016,302.51041539896016,302.51041539896016,302.51041539896016,302.51041539896016
2021-02-11,302.3823888197605,302.3823888197605,302.3823888197605,302.3823888197605,302.2606195180921,302.2606195180921,302.2606195180921,302.2606195180921,302.3823888197605,302.3823888197605,302.3823888197605,302.5737236634602,302.5737236634602,302.5737236634602,302.5737236634602,302.5737236634602
