,2HRW-USG-A1,2SRW-USG-A1,JCI-WHT-SHHAI,JCI-WHT-GZHOU,BRSB-APW1-CY1,ALBN-AGP1-CY1,ALBN-ASW1-CY1,ALBN-AUH2-CY1,W-FOBROUEN-P1,W-RENLPL-P1,W-FOBBLTNC-E14,W-NGP-308,KTS-W11UABS-FOB,KTS-W12UABS-FOB,KTS-W11RUBS-FOB,KTS-W12RUBS-FOB
2020-12-24,277.61310214047705,281.732538349334,393.992228161659,402.4348665263258,142.86319007023093,183.67711830609994,188.03848873202003,188.43659445057935,243.93848744457628,244.1692298680015,268.82746288350756,409.03421731337556,281.94620593489515,266.4802646675054,261.4014141393264,252.39891804184913
2020-12-25,277.42994393191964,281.3475066705088,394.2079459848595,402.710659985425,142.76556807985725,183.51711042576667,187.77231938094494,188.23651804001022,243.84778765626595,244.02993795129078,270.807216079332,409.0482095039028,283.0437909126016,267.3274118276453,261.93282878486144,252.89914560642453
2020-12-26,277.7930087160686,281.90387379052436,394.43869218890825,402.9741421444956,142.52043101614305,182.9240530757917,187.3408805471979,187.71270855931442,243.53467661194628,244.02121267471057,270.3809757858477,409.6849337007496,283.1540188836328,267.34230986383693,261.79842132210797,252.82628080144806
2020-12-27,278.48618997217875,282.5067669167369,394.86906660501313,403.4331697915119,140.78978183304713,182.75570854367268,187.1144281427721,187.5138679553673,244.15188840103085,244.52051917034385,271.2564195929569,410.20984428932974,283.86503860676044,267.90544266488473,262.4700862799802,253.31735769065313
2020-12-28,278.6309105811235,283.0440377643614,395.12284635887283,403.6824623826138,140.70019318187093,182.89222521274192,187.1630633040629,187.62352667709325,244.66472467245353,244.9967102668601,269.9482738146087,410.4470062502586,284.2808495032266,268.09679087260616,262.7671475937258,253.39403516678473
2020-12-29,278.4413593827491,282.65721223936873,395.33918311916295,403.9591108341736,140.60400727369654,182.73288820883272,186.9011907736862,187.42431355787215,244.5737517166428,244.85694629614787,271.9361896422912,410.46104676929866,285.38752291889847,268.9490754304758,263.2999666208167,253.8962349195063
2020-12-30,278.80152192057847,283.21617006610234,395.5705914974063,404.2234098192133,140.3625152800559,182.14236221169975,186.46528872743917,186.90276421464827,244.25970867056742,244.84819145266525,271.50814727154096,411.09997018786754,285.49866353284887,268.96406262791396,263.1647410856764,253.82308280477162
2020-12-31,279.51790824129205,283.8218790789437,396.0022009882243,404.6838605064232,138.65796844298862,181.97473694658737,186.24079001418207,186.7047815697807,244.87875728833455,245.34919007553665,272.38735103103147,411.6266937981431,286.21557081444644,269.5306112688866,263.8403013592771,254.31609582636182
2021-01-01,279.669049155121,284.3616518685862,396.2567090275871,404.93392593414916,138.56964237785652,182.1106973542419,186.2867353235366,186.81396713514883,245.3931209336775,245.82699496395819,271.07371072191984,411.8646749076271,286.6348248059416,269.72311995004844,264.1397566079106,254.39307563557074
2021-01-02,279.48387030223125,283.97302650919806,396.47366665053005,405.2114320287477,138.47496796181787,181.95202649872098,186.0272572013043,186.61561358233925,245.30187504016834,245.68675733819086,273.0699812843648,411.87876392205214,287.7506620165862,270.5805755972806,264.6765108610154,254.8972553932339
2021-01-03,279.84913240632727,284.5345859320491,396.70573908108923,405.476550372014,138.23717939593462,181.36404704187717,185.5918895223245,186.09631462452745,244.9868946228436,245.67797282375489,272.64015976212005,412.5198941583442,287.8627229726454,270.59565444813245,264.54069499673875,254.823814882033
2021-01-04,280.5498460629033,285.1431089229298,397.13858710967526,405.93842851101084,136.5583267303824,181.197134178278,185.36829121869314,185.89918623681052,245.60779005806282,246.18066931385493,273.52302150073837,413.04843705229166,288.5855665790435,271.16564003552645,265.21949301777676,255.31877167722794
2021-01-05,280.69632215167127,285.68539388603335,397.3938254820148,406.1892691712462,136.4712785115004,181.33253359979292,185.4103601987562,186.00790068739977,246.12368432775295,246.6600934660666,272.2038223600056,413.2872401396382,289.008292189776,271.3593166868338,265.5198164890733,255.39605497859
2021-01-06,280.5059554013387,285.29495891488494,397.6114056677397,406.4676355676787,136.3780891093948,181.1745615135861,185.15301264469525,185.81040299213748,246.03216731087025,246.51938058042873,274.20850064719355,413.3013778169667,290.1333690260409,272.2219732552125,266.0584153193439,255.90222252632262
2021-01-07,280.8692239169433,285.85913273864713,397.8441440682591,406.7335758092794,136.14395998125445,180.5890632281338,184.72076705989804,185.29334470975624,245.71624823264943,246.51056629642213,273.77690277204283,413.94472249320836,290.2463578747659,272.2371431286002,265.92180089030256,255.82849245777822
2021-01-08,281.5887914127793,286.4704919572645,398.2782342330619,407.19688582533325,134.49051356925736,180.4228722596853,184.49834364068397,185.09706689323414,246.33899377943186,247.014966405047,274.6633862578234,414.47509095457,290.9751869541966,272.8105862772783,266.60438973249063,256.3254006861572
2021-01-09,281.74044578597665,287.0153016678132,398.5342050573336,407.4485041213907,134.40479586391953,180.55768959760306,184.53820781604037,185.2053122618144,246.8564234490076,247.49601530737402,273.3386583620188,414.7147188588716,291.4014129239291,273.0054377058895,266.9068661114319,256.40298869326654
2021-01-10,281.5533720870214,286.6230495072786,398.7524096368545,407.727733486695,134.31301953071335,180.40038701733366,184.28117711584417,185.0086667312382,246.7646350017468,247.35482555087825,275.3517120401224,414.7289053672079,292.53580591875624,273.8733276802119,267.449086975769,256.91115187923174
2021-01-11,281.92095234511385,287.1898494687936,398.98581591185877,407.99449817461243,134.0824457641861,179.81737963663966,183.85455480011018,184.49383945620266,246.4477760493483,247.34598139521373,274.9183214363881,415.3744721319717,292.64973037830066,273.88858985020215,267.3118263214815,256.8371311240615
2021-01-12,282.6287458415741,287.80405245429114,399.42115175320987,408.45924450671214,132.45408399323594,179.65189455080693,183.6327411042597,184.29840854082377,247.07237461024837,247.85209089746976,275.8084692676239,415.90667246621564,293.38459449680346,274.4655116769921,267.99775972764405,257.3359984814925
2021-01-13,282.7768454863534,288.35139812537255,399.6778571186565,408.71164284935514,132.3697002936436,179.78612653600126,183.6719567978371,184.406186851394,247.5913448398979,248.3347700567621,274.47824184645845,416.1471280363656,293.814349813488,274.6615451784341,268.30132006906234,257.4138923868763
2021-01-14,282.5855322081191,287.9573197621364,399.8966878594971,408.9917378588371,132.27928962259824,179.62950254024437,183.41539712368373,184.21038980857668,247.4992832754816,248.19310181349456,276.49965661557155,416.1613635443765,294.95813609674883,275.53469973694604,268.8456909946928,257.9240590734403
2021-01-15,282.9518369318886,288.5267583624542,400.1307639291347,409.25932954895273,132.0521841620367,179.04898145114907,182.99343960182802,183.69778391451794,247.1814815964479,248.18422768543988,276.06445539957156,416.80916007267285,295.07300389719177,275.5500543243339,268.7076510836782,257.8497464791875
2021-01-16,283.67506036982263,289.14382190172677,400.56734903486574,409.72551664984854,130.44851322746482,178.8842064915074,182.77258755978596,183.5031962460662,247.80793866729618,248.69205237371438,276.95832474592504,417.3431986070323,295.81395302587345,276.13047584490886,269.39735114217143,258.35058068872814
2021-01-17,283.8273606569827,289.69371567439936,400.82479105625407,409.9786974573141,130.3654214351449,179.01786970259232,182.81270589992914,183.61050951389217,248.3284541632664,249.1763673145494,275.62257972608876,417.58448470175836,296.2472669124439,276.3276984870331,269.70291372973355,258.4287817029956
2021-01-18,283.6384889784787,289.29780294339434,401.044249768513,410.25966079457345,130.27636529996465,178.8619169319827,182.55629779839762,183.4155572977717,248.2361181616994,249.03421896288518,277.6523944128548,417.5987693786847,297.4005242708851,277.2061499116778,270.2507004971654,258.9409597921872
2021-01-19,284.008486934806,289.86989229923614,401.27899755290196,410.52808205069226,130.0526807458458,178.28387761233608,182.13786495726993,182.90516319985676,247.91737029687403,249.02531476067284,277.21537326074235,418.2488033720371,297.51634323203297,277.22159774416446,270.11199413362306,258.8663542115414
2021-01-20,284.72301220499946,290.48982753286157,401.7168355007676,410.99571438693846,128.47328812837534,178.1198068841312,181.91782188836868,182.7114151398834,248.5456924476712,249.53486044793974,278.11299103791407,418.7846864555868,298.263427758437,277.80554024112485,270.8051504745031,259.3691630283304
2021-01-21,284.87263324950027,291.0422810605292,401.97501628827905,411.24968008496035,128.39144484513656,178.25289551117575,181.95914997500728,182.81826537153538,249.06775761737467,250.02081671405892,276.77168244139347,419.0268059434887,298.7003296823059,278.0039593000584,271.1119620980861,259.4476723599381
2021-01-22,284.680267998401,290.6445252192437,402.1951047667895,411.5315144419163,128.30374079915657,178.09761124157762,181.70370980007453,182.62415433684654,248.97514653541162,249.87818662695452,278.80995879227584,419.0411399591577,299.8631365377777,278.88773951233037,271.6621314345058,259.9618697804569
2021-01-23,285.04955832778035,291.21927777317165,402.43052619457944,411.80076783579136,128.08344444751378,177.52203898540685,181.2868149340785,182.11596249159916,248.65544946220461,249.86925224877615,278.37111420815296,419.69341914568884,299.9799145314642,278.9032809931101,271.522657564364,259.8869700565682
2021-01-24,285.7768202795693,291.8420994111472,402.8696205837181,412.26984988778906,126.52794765461772,177.35866989990785,181.06790133700918,181.9230504173546,249.28564261516973,250.3805247672838,279.272482117563,420.231153149431,300.73318525905404,279.4907657933463,272.2195612320556,260.39176126547534
2021-01-25,285.92987262378523,292.39712473798585,403.12854225940015,412.52460290962125,126.4473312895762,177.49118677720148,181.1102523118048,182.02943961074484,249.80926195555796,250.86812792101173,277.9255706310442,420.4741089090178,301.17370493040033,279.69038848875135,272.5282682804281,260.4705801312284
2021-01-26,285.739277020834,291.9975173364922,403.34926231530915,412.8073109865382,126.36096433461603,177.33656295234587,180.8560243369481,181.83616612795112,249.71637523843802,250.72501446586529,279.9723579151852,420.48849243384177,302.34614035857766,280.57952994213895,273.08171549919285,260.9868048453545
2021-01-27,286.1117754816152,292.5749454211683,403.58535931903725,413.07739909789535,126.1440131015012,176.76345471629335,180.43990070541543,181.33016703307328,249.39572631918313,250.71604980939614,279.5316856184146,421.14302456836526,302.4638853281143,280.5951657381107,272.9415484238469,260.91160981940897
2021-01-28,286.8327668526562,293.2006660637813,404.0257137528485,413.54793535993554,124.61206083190015,176.60078244378653,180.222045215896,181.13808733743934,250.02779576018852,251.22905501139013,280.43680533852483,421.68261588530885,303.22339348167725,281.18621434947437,273.64198405419893,261.41839123643445
2021-01-29,286.9838306073929,293.7582750825105,404.2853784416691,413.8034781463752,124.53266293936083,176.73273349553048,180.2645406554551,181.24401748185963,250.55297393541696,251.7183106339995,279.08426935057656,421.92641080503137,303.6675608573061,281.3870480060005,273.95205695284716,261.49752085608117
2021-01-30,286.79032803841926,293.3568074216522,404.50673188523035,414.08706265188874,124.44760708160437,176.57877100749155,180.01199659528328,181.0515779370851,250.45981078530085,251.57471217270142,281.13959817694007,421.94084401001345,304.8497045864419,282.2815831450619,274.50805587766126,262.0157808562861
2021-01-31,287.1625685026128,293.9369235316404,404.74350640387735,414.3579880684513,124.23394560491893,176.0081135975532,179.59634255114375,180.54776213127943,250.13820733509326,251.56571713535317,280.69709050538177,422.59763687412686,304.96842453779976,282.29731376826095,274.3671251747171,261.94028936355676
2021-02-01,287.89417896174024,294.5655571887507,405.1851244994109,414.82998304875764,122.72519452153165,175.84613701145344,179.37966077971214,180.35651122270207,250.77215840164206,252.08046089280145,281.6059762384983,423.1390919193621,305.73422176596773,282.8919477976968,275.07130963022337,262.4490688352902
2021-02-02,288.04806878952735,295.1257619760092,405.44553433416627,415.0863180481689,122.64700365078879,175.97752572889198,179.4216833928662,180.4619842988606,251.29890011201232,252.57137458443233,280.2478013202067,423.38372889764776,306.1820670504377,283.09399974720685,275.38320930550435,262.52851043434737
2021-02-03,287.8558053283594,294.72242544447704,405.6675229841509,415.37078169931175,122.56323313768027,175.82422030732457,179.17066428455115,180.2703750938227,251.20545960802818,252.42728947331292,282.31169746523545,423.39821195438213,307.373999470062,283.9939613384923,275.9423976770333,263.0488137452352
2021-02-04,288.2308739461487,295.30524206856114,405.9049769617716,415.6425470168252,122.35280494593914,175.25600210249303,178.75620034847645,179.76873315661547,250.88289876153624,252.4182639521151,281.86734509809963,424.05727335656195,307.4937024770458,284.00978740071554,275.80075704931085,262.973024617099
2021-02-05,288.9581307220195,295.93680198371766,406.34786234465304,416.1160052375975,120.86690599177282,175.0947172892244,178.5405587046313,179.5783074590374,251.5187370827538,252.93475215693195,282.78001859263554,424.6005985673364,308.26584085628355,284.6080286053262,276.50854605727704,263.48381002118253
2021-02-06,289.1105769994247,296.49961459289426,406.60901946331387,416.37313490593453,120.78990284728363,175.22554394203706,178.5817337749272,179.68332543909617,252.04704698908625,253.42732953672527,281.41618575473905,424.8460805126245,308.7173945044102,284.81130624679827,276.82190174177947,263.563564829502
2021-02-07,288.91586758681916,296.0944004602969,406.83164514189986,416.6584804281625,120.70739771114648,175.07289333844568,178.33216823547463,179.49254299103808,251.9533282621585,253.28275612654804,283.48868147779694,424.8606135932969,309.91919666917534,285.7167271794881,277.3837722607654,264.08591950699406
2021-02-08,289.29103466968314,296.6799301850054,407.0697805283955,416.93108825041946,120.50015240906528,174.50710295892642,177.91953252983313,178.99306554260312,251.62980710124398,253.27370001819833,283.0424757488954,425.52195136898865,310.0398908716834,285.7326492374539,277.241370301891,264.00983156985944
2021-02-09,290.02724651177715,297.3144301771589,407.5139368356381,417.4060142478769,119.036754391834,174.34650731470947,177.70493624881897,178.80346149539716,252.26753840476195,253.79193858224193,283.95895711912044,426.06715320478486,310.8184229095938,286.3345194947159,277.95292043478815,264.5226308149339
2021-02-10,290.1820429415847,297.87986276675423,407.7758433828268,417.6639410487077,118.96091699921553,174.47677534230897,177.74537259116988,178.9080263430085,252.79742115405278,254.28618528837154,282.58944100747374,426.3134830355599,311.27371562829876,286.53903025824206,278.2680592283824,264.60270006747345
2021-02-11,289.98815349935126,297.4727623114546,407.99910791840904,417.95017117592585,118.87966067747519,174.3247767450756,177.49693830878996,178.71806708463242,252.7034233998942,254.14112192430835,284.67057496321536,426.3280663129511,312.48546926429384,287.4499436673401,278.83306635032557,265.1271141994183
